Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
593165,7/1/2016,Tennessee,Clarksville,874 Samantha Lane,1,0,N/A
588009,6/25/2016,New Jersey,East Orange,112 Norman Street,1,0,N/A
586609,6/23/2016,Pennsylvania,Philadelphia,1800 block of N 20th Street,1,0,N/A
586692,6/20/2016,Colorado,Conejos (county),N/A,1,0,N/A
583179,6/17/2016,Iowa,Elgin,210 Main Street,1,0,N/A
571874,6/3/2016,Colorado,Aurora,1575 Galena Street,1,0,N/A
566171,5/26/2016,Virginia,Roanoke,2000 block of Carroll Avenue NW,1,0,N/A
563086,5/21/2016,Louisiana,La Place (Laplace),19 Country Club Dr,1,0,N/A
563091,5/20/2016,Illinois,Barry,186 E 2700th St,1,0,N/A
563093,5/20/2016,Alabama,Horton,Welcome Home Church Road,1,0,N/A
557852,5/12/2016,Ohio,Hilliard,5100 block of Scioto Darby Road,1,0,N/A
556993,5/10/2016,Michigan,Detroit,19700 block of Oakfield Street,1,0,N/A
551746,5/1/2016,Indiana,Indianapolis,Gale and Vermont,1,0,N/A
548527,4/26/2016,Georgia,Dallas,Camp Circle and Dallas Acworth Highway,1,0,N/A
548577,4/26/2016,Wisconsin,Milwaukee,U.S. 41/Highway 175,1,0,N/A
546407,4/22/2016,Louisiana,Natchitoches,600 block of Sabine Alley,1,0,N/A
545007,4/21/2016,Missouri,Kansas City,2600 block of Lawn Avenue,1,0,N/A
544535,4/20/2016,Indiana,Indianapolis,5200 block of Alameda Road,1,0,N/A
541769,4/16/2016,Pennsylvania,Philadelphia,200 block of E. Mayfield Street,1,0,N/A
525486,3/20/2016,Illinois,Chicago (Englewood),6700 block of S. Aberdeen St.,1,0,N/A
525944,3/19/2016,Texas,Palestine,300 block of Anderson County Road 1370,1,0,N/A
520688,3/11/2016,Georgia,Norcross,4900 block of Appaloosa Trail,1,0,N/A
514796,3/1/2016,Florida,Sanford,Highlawn Avenue,1,0,N/A
513613,2/29/2016,Tennessee,Apison,4724 Gates Lane,1,0,N/A
512274,2/26/2016,Indiana,Sunman,Van Wedding Road,1,0,N/A
509417,2/21/2016,Indiana,Hartsville,200 block of Clinton Street,1,0,N/A
515064,2/21/2016,Florida,Fountain,11601 Nonawood Road,1,0,N/A
506467,2/16/2016,Texas,Lubbock,2538 71st St,1,0,N/A
501023,2/6/2016,Alabama,Birmingham (Irondale),2359 Monroe Dr,1,0,N/A
495938,1/30/2016,Maryland,Baltimore,400 block of N. Athol Avenue,1,0,N/A
492381,1/25/2016,Tennessee,Crossville,2009 N Main St,1,0,N/A
491914,1/23/2016,Alaska,Iliamna (Kokhanok),N/A,1,0,N/A
489273,1/20/2016,Michigan,Flint,1300 block of Columbia Lane,1,0,N/A
488677,1/20/2016,Louisiana,New Orleans,5600 block of Red Maple Drive,1,0,N/A
487996,1/19/2016,Texas,Cypress,15400 block of Redbud Berry Way,1,0,N/A
482868,1/10/2016,North Carolina,Lumberton,2200 block of Martin Luther King Jr. Drive,1,0,N/A
482388,1/9/2016,Kentucky,Louisville,400 block of N. 34th Street,1,0,N/A
479293,1/4/2016,Tennessee,Memphis,1400 block of Briercrest Lane,2,1,N/A
479359,1/4/2016,Colorado,Trinidad,806 E. Goddard Avenue,1,0,N/A
474960,12/28/2015,Alaska,Bethel,N/A,1,0,N/A
463630,12/11/2015,Kansas,South Hutchinson,107 East Avenue B,1,0,N/A
462233,12/9/2015,Texas,Dallas,4900 block of South Buckner Boulevard,1,0,N/A
469236,12/4/2015,Utah,Spanish Fork (Lake Shore),N/A,1,0,N/A
454770,11/28/2015,New York,Rome,519 West Dominick,1,0,N/A
454699,11/28/2015,Georgia,Atlanta,1041 Martin Street SE,1,0,N/A
451245,11/21/2015,Tennessee,Goodlettsville,452 Moss Trail,1,0,N/A
449691,11/18/2015,Arkansas,Little Rock,3401 Lamar Street,1,0,N/A
448947,11/17/2015,Arkansas,Benton,Nelson Court,1,0,N/A
448110,11/15/2015,South Carolina,Rock Hill,Amelia Avenue,1,0,N/A
446006,11/11/2015,Georgia,Jackson,500 block of Carr Avenue,1,0,N/A
444725,11/9/2015,Michigan,Detroit,6600 block of Barton Street,1,0,N/A
438178,10/27/2015,Georgia,Acworth,1059 Athena Court,1,0,N/A
436814,10/26/2015,North Carolina,Hendersonville,158 Golden Eagle Way,1,0,N/A
432540,10/17/2015,Georgia,Dallas,400 block of Fairview Drive,1,1,N/A
432413,10/17/2015,Illinois,Chicago,1000 block of N Francisco Ave,1,0,N/A
428562,10/10/2015,Utah,Cache (county),N/A,1,0,N/A
425620,10/2/2015,Ohio,Carrollton,8400 block of Bay Road,1,0,N/A
406848,9/2/2015,Illinois,Chicago,7400 block of South St. Lawrence Avenue,1,0,N/A
405666,9/1/2015,Pennsylvania,Pittsburgh,1600 block of Sandusky Ct,1,0,N/A
401223,8/25/2015,Missouri,Saint Louis (Hanley Hills),7700 block of Utica Drive,1,0,N/A
401091,8/23/2015,Virginia,Hardy,Heatherton Lane,1,0,N/A
397214,8/18/2015,Alabama,Birmingham (Hoover),990 Wisteria Pl,1,0,N/A
396207,8/16/2015,Georgia,Douglas,255 Cutter Rd,1,0,N/A
388583,8/5/2015,Alaska,Anchorage,4000 block of Olympic Terrace Circle,1,0,N/A
386699,8/3/2015,Michigan,Detroit,16000 block of Eastwood Street,1,0,N/A
386898,8/3/2015,Texas,Longview,2500 block of North Eastman Road,1,0,N/A
384676,7/30/2015,Texas,Houston,8442 Tavenor Lane,1,0,N/A
383907,7/29/2015,District of Columbia,Washington,600 block of 46th Place SE,1,0,N/A
380066,7/23/2015,Michigan,Elmira,Tobias Rd,1,0,N/A
376918,7/17/2015,Louisiana,Shreveport,200 block of Prospect Street,1,0,N/A
375139,7/15/2015,Missouri,Kansas City,3100 block of Spruce,1,0,N/A
369035,7/5/2015,Texas,Spring,19000 block of Puget Lane,1,0,N/A
367750,7/2/2015,Virginia,Hampton,300 block of West Chamberlin Avenue,1,0,N/A
365252,6/28/2015,Michigan,Franklin,12919 Tipton Highway,1,0,N/A
367343,6/27/2015,Montana,Saint Marie,308B Willow,1,0,N/A
358722,6/13/2015,Texas,Decatur,3695 Co Rd 4010,1,0,N/A
356090,6/11/2015,Ohio,Hamilton,709 Gordon Smith Boulevard,1,0,N/A
356297,6/10/2015,California,Adelanto,1800 block of Bellflower Street,1,0,N/A
354876,6/9/2015,Tennessee,Memphis,4300 block of Egyptian Cove,1,0,N/A
350731,5/30/2015,Alaska,Ambler,N/A,1,0,N/A
349456,5/30/2015,Texas,Abilene,500 block of Washington Street,1,0,N/A
346621,5/25/2015,New York,Yonkers,484 Walnut St,1,0,N/A
348488,5/25/2015,South Dakota,Aberdeen,N/A,1,0,N/A
346085,5/25/2015,Virginia,Meherrin,Doswell Town Road,1,0,N/A
346713,5/23/2015,Mississippi,Jackson,Glencross Drive,1,0,N/A
341451,5/16/2015,California,Perris,140 block of Metz Road,1,0,N/A
340998,5/15/2015,Arkansas,Redfield,1107 Huck Finn Blvd,1,0,N/A
333592,5/3/2015,Florida,Panama City,1914 Frankford Ave,1,0,N/A
334494,5/3/2015,Louisiana,Shreveport,400 block of Pete Harris Drive,1,0,N/A
332486,4/30/2015,Georgia,Macon,6381 Thomaston Road,1,0,N/A
331663,4/29/2015,Georgia,Augusta,1200 block of Holden Drive,1,0,N/A
325983,4/18/2015,Texas,Killeen,3600 block of Del Mar Court,1,0,N/A
321887,4/12/2015,Ohio,Cleveland,3700 block of E 63rd St,1,0,N/A
315594,3/31/2015,Tennessee,Madison,333 Rio Vista Drive,1,0,N/A
314763,3/29/2015,Georgia,Jefferson,300 block of Fairfield Drive,1,0,N/A
576139,3/19/2015,Texas,Houston,14425 Alief Clodine Rd,1,0,N/A
309826,3/19/2015,Texas,Houston,6301 Sierra Blanca,1,0,N/A
309330,3/17/2015,Oklahoma,Comanche,Highway 81,1,0,N/A
306048,3/13/2015,Kentucky,Louisville,3400 block of Algonquin Parkway,1,0,N/A
306954,3/13/2015,Michigan,Flint,1800 block of Barks Street,1,0,N/A
302177,3/6/2015,Tennessee,Nashville,3024 Gwynwood Drive,1,0,N/A
302001,3/5/2015,Oregon,Malin,9425 Matney Way,1,0,N/A
302025,3/4/2015,Alaska,Shungnak,N/A,1,0,N/A
299613,3/1/2015,Texas,Houston,1900 block of Imperial Stone Dr.,1,0,N/A
298259,2/27/2015,Texas,Houston,7400 block of Betanna,1,0,N/A
293810,2/15/2015,Alabama,Gaylesville,County Road 865,1,2,N/A
291930,2/10/2015,Ohio,Dalton,South Mount Eaton Road,1,0,N/A
291784,2/9/2015,Louisiana,Lake Charles,Arsene Road,1,0,N/A
281436,1/21/2015,Michigan,Benton Harbor,1600 block of Norton St,1,0,N/A
281766,1/21/2015,Florida,Tarpon Springs,1094 Misty Hollow Lane,1,0,N/A
274918,12/31/2014,Alabama,Montgomery,1700 block of Yarborough Street,1,0,N/A
271090,12/30/2014,Idaho,Hayden,550 W Honeysuckle Ave,1,0,N/A
270843,12/29/2014,Michigan,Detroit,11200 block of Roxbury St,1,0,N/A
263656,12/15/2014,South Carolina,Simpsonville,Garfield Lane,1,0,N/A
259993,12/6/2014,Oklahoma,Atoka,Wells St,1,0,N/A
259631,12/5/2014,Illinois,Villa Park,N/A,1,0,N/A
226407,11/28/2014,Texas,Childress,N/A,1,0,N/A
273773,11/25/2014,Texas,Katy,4302 Falcon Meadow,1,0,N/A
224460,11/24/2014,Oklahoma,Tulsa,100 block of South 168th East Avenue,1,0,N/A
223284,11/20/2014,Indiana,Elkhart,2100 block of Morton Avenue,1,0,N/A
221164,11/15/2014,Virginia,Norfolk,800 block of B Avenue,1,0,N/A
217604,11/8/2014,Michigan,Detroit,16100 block of Northlawn Ave,1,0,N/A
214681,11/2/2014,Ohio,Cincinnati,200 block of Kinsey Avenue,1,0,N/A
209733,10/22/2014,Montana,Charlo,Eagle Trail Pass,1,0,N/A
208556,10/17/2014,Tennessee,Buchanan,Mt Pleasant Freeland Rd,1,0,N/A
204192,10/11/2014,Louisiana,Benton,200 block of Retha Lane,1,0,N/A
190615,9/13/2014,South Carolina,Denmark,East Mill Street,1,0,N/A
186495,9/5/2014,Virginia,Richmond,1500 block of Mechanicsville Turnpike,1,0,N/A
180813,8/25/2014,Arizona,Willow Beach (White Hills),20606 US 93,1,0,N/A
179605,8/22/2014,Illinois,Chicago,4300 block of W Monroe St,1,0,N/A
176452,8/17/2014,Tennessee,Clarksville,2600 block of Arthurs Court,1,0,N/A
172724,8/10/2014,Tennessee,Sparta,8504 Old Kentucky Rd,1,0,N/A
170718,8/6/2014,Oklahoma,Hobart,200 block of Monroe,1,0,N/A
829413,8/1/2014,Maryland,Baltimore,3600 block of Old York Rd,1,2,N/A
166721,7/30/2014,Idaho,Chubbuck,600 block of Canal Street,1,0,N/A
165871,7/29/2014,Kansas,Wichita,500 block of East Lincoln,1,0,N/A
156580,7/2/2014,Alabama,Birmingham (Midfield),N/A,1,0,N/A
153619,7/2/2014,Arizona,Tonopah,S 363rd Ave and W Durango St,1,0,N/A
145896,6/1/2014,Missouri,Joplin,11319  E 32nd St,1,0,N/A
139867,5/27/2014,Arizona,Payson,303 S. Ash Street,1,0,N/A
139660,5/25/2014,Florida,Homestead,434 NW 8th Ave,1,0,N/A
139703,5/24/2014,Texas,Boerne,100 block of Becker St,1,0,N/A
140097,5/24/2014,Vermont,Cabot,Vermont 215,1,0,N/A
149454,5/5/2014,Georgia,Johnson Corner,N/A,1,0,N/A
132455,5/3/2014,Pennsylvania,Dingmans Ferry,123 Keystone Dr,1,0,N/A
131267,4/29/2014,Kansas,Wichita,1300 block of North Pennsylvania Avenue,1,0,N/A
130289,4/28/2014,North Carolina,Durham,Macon Street and Washington ,1,0,N/A
129639,4/26/2014,Indiana,Ligonier,5211 W 1100 N,1,0,N/A
129266,4/25/2014,North Carolina,Fayetteville,2101 Hyde Place,1,0,N/A
127835,4/21/2014,Iowa,Des Moines,2746 Fleur Dr.,1,0,N/A
126103,4/17/2014,South Carolina,Easley,Hasting Road ,1,0,N/A
125298,4/13/2014,North Carolina,Charlotte,700 Glasgow Road,1,0,N/A
125272,4/12/2014,South Carolina,Gaston,Wild Bird Lane,1,1,N/A
122450,4/5/2014,Pennsylvania,Philadelphia,3800 Wallace Street,1,0,N/A
122198,4/4/2014,Georgia,Savannah,1400 Church Street ,1,0,N/A
122208,4/4/2014,Georgia,Waycross, 4900 Jana Lane,1,0,N/A
