Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1580963,12/27/2019,Colorado,Aurora,14200 E Alameda Ave,1,0,N/A
1581354,12/27/2019,Maine,Limerick,138 Washington St,1,0,N/A
1581303,12/26/2019,Louisiana,Thibodaux,200 block of Bobby St,1,0,N/A
1582006,12/26/2019,Maryland,Frederick,7910 Reichs Ford Rd,1,0,N/A
1579788,12/25/2019,New Mexico,Rio Rancho,3400 Martin Meadows Dr NE,4,0,N/A
1580445,12/25/2019,Texas,Buna,34060 US-96,1,0,N/A
1581049,12/25/2019,Illinois,Herrin,2705 N Park Ave,2,0,N/A
1580373,12/25/2019,Florida,Homestead,100 block of NW 4th Ave,2,0,N/A
1579729,12/24/2019,Louisiana,Baton Rouge,Avalon Ave and Turret Dr,1,1,N/A
1578398,12/23/2019,Pennsylvania,Philadelphia,3100 block of N 24th St,1,0,N/A
1577046,12/20/2019,Mississippi,Waynesboro,Turner St,1,6,N/A
1576910,12/20/2019,California,Stockton,7500 block of Coral Lane,1,0,N/A
1576912,12/20/2019,Missouri,Saint Louis (Ferguson),2900 block of Canfield Dr,1,1,N/A
1577363,12/19/2019,Texas,Austin,2602 Collins Creek Dr,1,0,N/A
1576206,12/19/2019,South Carolina,Piedmont,100 block of Mansion Circle,1,0,N/A
1576476,12/18/2019,Maine,Medway,Main Rd,1,0,N/A
1576209,12/18/2019,South Carolina,Spartanburg,Hillandale Rd,1,0,N/A
1573603,12/16/2019,North Carolina,Winston Salem (Winston-salem),S Main St and W Wright St,1,0,N/A
1573395,12/16/2019,New York,Staten Island,Castleton Ave,1,0,N/A
1574261,12/16/2019,Colorado,Aurora,11850 E Maple Ave,1,0,N/A
1572585,12/15/2019,Texas,North Richland Hills (Richland Hills),6324 Baker Blvd,1,0,N/A
1572687,12/15/2019,California,Carson,2300 block of Alvo Ave,2,0,N/A
1574302,12/14/2019,California,Crestline,700 block of Deer Trl,1,0,N/A
1572178,12/14/2019,Illinois,Chicago,2300 block of S Rockwell St,1,0,N/A
1571616,12/14/2019,California,Ontario,1386 East F St,3,1,N/A
1571030,12/13/2019,Maryland,Baltimore,5600 block of Woodmont Ave,1,0,N/A
1571392,12/13/2019,Florida,Lithia,Bridgewalk Dr,1,0,N/A
1571706,12/13/2019,Wisconsin,Milwaukee,N 5th St and W Burleigh St,1,0,N/A
1571231,12/13/2019,Arizona,Scottsdale,N 112th Place and E Poinsettia Dr,1,0,N/A
1571411,12/13/2019,Wisconsin,Milwaukee,2600 block of N 17th St,1,0,N/A
1571530,12/13/2019,Ohio,Dayton (Kettering),3 Parran Pl,1,0,N/A
1570364,12/12/2019,Nevada,Henderson,1600 block of W Sunset Rd,1,0,N/A
1571124,12/12/2019,South Carolina,Beaufort,Battery Creek Rd and Mossy Oaks Rd,1,0,N/A
1570367,12/12/2019,Pennsylvania,York,400 block of W College Ave,1,1,N/A
1570785,12/12/2019,Texas,Humble (Atascocita),18500 block of Timber Forest Dr,1,0,N/A
1571493,12/12/2019,California,Moreno Valley,2600 block of Coronada Dr,1,0,N/A
1569225,12/10/2019,Tennessee,Franklin,300 block Mealer St,2,0,N/A
1569785,12/10/2019,Texas,Dallas,8149 SW Blvd,1,1,N/A
1569279,12/9/2019,California,San Joaquin,9500 block of Flores Dr,1,1,N/A
1568616,12/9/2019,Texas,Garland,3600 block of S 1st St,1,0,N/A
1568044,12/8/2019,Colorado,Pueblo,1700 block of E Ash St,1,0,N/A
1567685,12/8/2019,Indiana,Kokomo,2101 Mark Ln,1,0,N/A
1566486,12/7/2019,Michigan,Wyoming,1965 Prairie Pkwy,1,0,N/A
1567267,12/7/2019,Virginia,South Boston,3601 Old Halifax Rd,2,0,N/A
1566009,12/6/2019,Tennessee,Memphis,800 block of Looney Ave,1,0,N/A
1566493,12/6/2019,Arkansas,Bentonville,3610 SW Regional Airport Rd,1,0,N/A
1566553,12/6/2019,Ohio,Middletown,1900 block of Casper St,1,0,N/A
1565816,12/6/2019,Tennessee,La Vergne,6048 Cullen Dr,1,0,N/A
1569260,12/5/2019,California,Los Angeles,Cesar Chavez Ave,1,0,N/A
1564500,12/4/2019,Rhode Island,Woonsocket,180 Village Rd,1,0,N/A
1566237,12/4/2019,Pennsylvania,Effort,Silver Maple Rd,2,1,N/A
1563817,12/3/2019,Florida,Fort Pierce,Ave J and N 31st St,1,1,N/A
1563929,12/3/2019,Connecticut,Watertown,1190 Litchfield Rd,3,0,N/A
1563662,12/2/2019,Louisiana,Baton Rouge,Ottawa Dr,1,1,N/A
1564386,12/2/2019,Pennsylvania,Wattsburg,Half Moon Rd,1,0,N/A
1563606,12/1/2019,Texas,Amarillo,1313 Evergreen St,1,0,N/A
1562159,12/1/2019,Virginia,Richmond,2000 block of Accommodation St,1,0,N/A
1561868,12/1/2019,Florida,Fort Pierce,Boston Ave,1,0,N/A
1562115,12/1/2019,Ohio,Elyria,115 Furnace St,1,0,N/A
1561507,11/30/2019,North Carolina,Brogden,Odom Farm Cir and Camp Trailee Rd,1,0,N/A
1567027,11/30/2019,Alaska,Anchorage,200 block of Newell St,2,0,N/A
1561528,11/30/2019,Texas,Fort Worth,5400 block of Elgin St,1,0,N/A
1561777,11/30/2019,Nevada,Las Vegas,2600 block of Ferguson Ave,1,1,N/A
1561450,11/30/2019,Pennsylvania,Philadelphia,N 22nd St and W Sedgley Ave,1,0,N/A
1561284,11/29/2019,Texas,Abilene,800 block of Sunset Dr,1,0,N/A
1560865,11/28/2019,Missouri,Jefferson City,1300 block of W McCarty St,1,0,N/A
1560002,11/27/2019,Georgia,Waynesboro,55 Magnolia Acres Dr,1,0,N/A
1559758,11/27/2019,Texas,Houston,9118 Shagbark Dr,1,0,N/A
1559213,11/26/2019,California,Richmond (North Richmond),500 block of Market Ave,1,0,N/A
1558906,11/25/2019,Florida,Homestead,19085 Southwest 320th St,2,0,N/A
1557715,11/25/2019,Texas,Winnie,400 block of Elleby Ave,1,1,N/A
1558803,11/25/2019,Texas,Katy,1050 Katy Fort Bend Rd,1,0,N/A
1556512,11/24/2019,Illinois,Aurora,400 block of Florida Ave,1,0,N/A
1555887,11/23/2019,California,Union City,33629 15th St,2,0,N/A
1556431,11/22/2019,District of Columbia,Washington,4700 block of Benning Rd SE,1,0,N/A
1554877,11/21/2019,Illinois,Chicago,1300 block of S Lawndale Ave,1,0,N/A
1555590,11/20/2019,Illinois,Hazel Crest,171st St and Park Ave,1,1,N/A
1554412,11/20/2019,Arizona,Phoenix,N 71st Ave and W Van Buren St,1,0,N/A
1554505,11/20/2019,Nevada,North Las Vegas (N Las Vegas),6551 N McCarran St,1,1,N/A
1553667,11/20/2019,Arizona,Tucson,1600 N Wilmot Rd,1,0,N/A
1552644,11/19/2019,Florida,Pensacola,W Fairfield Dr and Patricia Dr,1,0,N/A
1553552,11/19/2019,Illinois,Chicago,10900 block of S Avenue O,1,0,N/A
1552222,11/18/2019,Michigan,Detroit,Santa Rosa Dr and W McNichols Rd,1,1,N/A
1552440,11/18/2019,California,Fontana,13800 block of Cobblestone Ct,1,1,N/A
1551972,11/17/2019,Missouri,Baring,CR 15 and Deerfield Ave,1,0,N/A
1552170,11/17/2019,Tennessee,Hixson,1664 Greendale Way,1,0,N/A
1551721,11/17/2019,District of Columbia,Washington,4600 block of Hillside Rd SE,1,0,N/A
1551109,11/17/2019,Indiana,Indianapolis,3500 block of Woodfront Ct,1,0,N/A
1551005,11/17/2019,Florida,Tallahassee,3030 S Monroe St,2,1,N/A
1550835,11/16/2019,Nevada,Las Vegas,6400 block of Casada Way,1,0,N/A
1551521,11/16/2019,Georgia,Chauncey,29 Brown St,1,0,N/A
1551253,11/16/2019,Texas,Plano,3200 block of Peachtree Ln,1,0,N/A
1550609,11/15/2019,Colorado,Colorado Springs,2250 La Salle St,1,0,N/A
1550524,11/15/2019,Kentucky,Lexington,1900 block of Kingtree Ct,1,0,N/A
1550413,11/15/2019,Georgia,Savannah,200 block of Seminole St,1,0,N/A
1550449,11/15/2019,Indiana,Elkhart,25800 Brookstream Cir,1,0,N/A
1548689,11/14/2019,California,Santa Clarita,21900 Centurion Way,3,3,N/A
1548124,11/13/2019,Maryland,Baltimore,2800 block of W Lanvale St,1,0,N/A
1548225,11/12/2019,Georgia,Norcross,Indian Trail Lilburn Rd,2,0,N/A
1547714,11/12/2019,Kansas,Topeka,2415 SE Maryland Ave,2,1,N/A
1547956,11/12/2019,New Mexico,Albuquerque,6600 block of Meadow Lake Place NW,1,0,N/A
1547192,11/11/2019,Florida,Jacksonville,1900 Kings Rd,1,1,N/A
1546385,11/10/2019,Florida,Palm Beach Gardens (Riviera Beach),W 3rd St and Ave I,1,0,N/A
1546281,11/10/2019,Louisiana,Pineville,Orchard Loop,1,0,N/A
1545761,11/9/2019,Texas,Lubbock,2200 block of 37th St,1,0,N/A
1547830,11/9/2019,Missouri,Saint Joseph,S 29th St and Penn St,1,0,N/A
1547735,11/9/2019,Kansas,Arkansas City,500 block of S D St,1,0,N/A
1545594,11/8/2019,Texas,Dallas,6011 Old Ox Rd,1,0,N/A
1545077,11/8/2019,Hawaii,Honolulu,2401 Kula Kolea Dr,1,0,N/A
1545438,11/8/2019,California,Los Angeles,Wabash Ave and Evergreen Ave,1,0,N/A
1545258,11/8/2019,Kentucky,Alexandria,6 N Cottonwood Ct,2,1,N/A
1547730,11/7/2019,Texas,Houston,10920 Kinghurst Dr,1,0,N/A
1544512,11/7/2019,Virginia,Petersburg,2100 block of Colston St,1,0,N/A
1543135,11/6/2019,Missouri,Kansas City,24th St and Chelsea Ave,1,0,N/A
1543315,11/6/2019,Kansas,Wichita,1329 E 16th St N,1,0,N/A
1543208,11/6/2019,Minnesota,Saint Paul,100 block of Annapolis St E,1,0,N/A
1542866,11/6/2019,Indiana,Gary,300 block of E 49th Ave,1,0,N/A
1542878,11/5/2019,California,Antioch,Morro Dr and La Jolla Dr,1,1,N/A
1541665,11/4/2019,Pennsylvania,Philadelphia,50 block of W Sharpnack St,1,1,N/A
1541868,11/3/2019,Texas,Gilmer,7100 block of Gopher Rd,1,0,N/A
1541266,11/3/2019,Florida,Indiantown,14000 block of SW 172nd Ave,1,0,N/A
1539793,11/1/2019,Kentucky,Louisville,2709 W Muhammad Ali Blvd,1,0,N/A
1593237,11/1/2019,South Carolina,Beaufort,390 State Rd S-7-71,1,0,N/A
1539858,11/1/2019,Illinois,Carbondale,1225 W Freeman St,1,0,N/A
1541570,11/1/2019,Tennessee,Memphis,2564 Appling Rd,1,0,N/A
1540029,11/1/2019,Ohio,Cincinnati,2000 Ronald Reagan Dr,2,1,N/A
1539189,10/31/2019,Ohio,Cleveland,13702 Durkee Ave,2,1,N/A
1539339,10/31/2019,Pennsylvania,New Paris,2723 Rocklick Hollow Rd,2,0,N/A
1538996,10/30/2019,Georgia,Duluth,2110 Preston Park Dr NW,1,0,N/A
1537992,10/30/2019,Pennsylvania,Philadelphia,5026 Walton Ave,4,0,N/A
1538516,10/29/2019,Texas,Beaumont,1500 block of Lamar St,1,1,N/A
1537353,10/29/2019,North Carolina,Winston Salem (Winston-salem),Pittsburgh Ave and Burton St,1,0,N/A
1537367,10/29/2019,North Carolina,Durham,107 N Driver St,1,0,N/A
1537160,10/28/2019,Indiana,Indianapolis,9400 block of Stouffer Ct,1,0,N/A
1535816,10/27/2019,Texas,Fort Worth,4850 North Fwy,1,1,N/A
1535185,10/26/2019,New York,Corona (Queens),Foch Blvd and Guy R Brewer Blvd,1,0,N/A
1533215,10/23/2019,Missouri,Saint Louis (Jennings),8300 block of Strathmore Place,1,0,N/A
1532860,10/23/2019,Ohio,Cleveland,9300 block of Empire Ave,1,0,N/A
1531687,10/21/2019,Illinois,Chicago,7900 block of S Loomis Blvd,1,1,N/A
1531137,10/20/2019,Virginia,Richmond,1200 block of Admiral Gravely Blvd,1,0,N/A
1561707,10/20/2019,Alabama,Birmingham,3 Greenhill Pkwy,1,0,N/A
1531111,10/20/2019,Louisiana,Lafayette,816 Martin Luther King Jr Dr,1,0,N/A
1530644,10/19/2019,Massachusetts,New Bedford,Tallman St and Ashley Blvd,1,1,N/A
1530297,10/19/2019,Kentucky,Louisville,514 W Kingston Ave,1,0,N/A
1531063,10/19/2019,Missouri,Columbia,4400 block of Rice Rd,1,0,N/A
1531290,10/19/2019,Florida,Miami,SW 200th St and SW 132nd Ave,1,0,N/A
1530718,10/19/2019,Illinois,Chicago,3400 block of W Flournoy St,1,2,N/A
1542057,10/19/2019,Ohio,Cincinnati,2500 block of Mustang Dr,1,0,N/A
1530990,10/18/2019,Illinois,East Saint Louis,1235 McCasland Ave,1,0,N/A
1530974,10/18/2019,California,Earlimart,Howard Rd and W Washington Ave,1,0,N/A
1529752,10/17/2019,North Carolina,Winston Salem (Winston-salem),Argonne Blvd,1,0,N/A
1529430,10/17/2019,Ohio,Lorain,W 25th St and Kelly Pl,1,0,N/A
1529037,10/17/2019,Texas,Arlington,2034 Cliffside Dr,1,2,N/A
1527027,10/14/2019,Pennsylvania,Philadelphia,1500 block of S Beulah St,1,0,N/A
1526113,10/13/2019,North Carolina,Charlotte,Linda Vista Ln,1,0,N/A
1526875,10/13/2019,Texas,Austin,Fiesta St and Lyons Rd,1,0,N/A
1526111,10/13/2019,Arizona,Glendale,6700 W Frier Dr,1,0,N/A
1526644,10/13/2019,South Carolina,Goose Creek,331 Adeline Dr,2,0,N/A
1525255,10/12/2019,Missouri,Kansas City,E 53rd St and Wabash Ave,1,0,N/A
1525801,10/12/2019,Maryland,Baltimore,3000 block of Spaulding Ave,1,2,N/A
1526274,10/12/2019,California,Lompoc,700 block of North F/G Alley,1,2,N/A
1525159,10/11/2019,Virginia,Danville,700 block of Paxton St,1,0,N/A
1524478,10/10/2019,Illinois,Calumet City,96 River Oaks Center Dr,2,0,N/A
1524362,10/10/2019,Illinois,Chicago,12400 block of S Michigan Ave,1,0,N/A
1523152,10/9/2019,Illinois,Chicago,13200 block of S Corliss Ave,1,0,N/A
1523075,10/9/2019,District of Columbia,Washington,1300 block of Half St SW,1,0,N/A
1523287,10/9/2019,North Carolina,High Point,Triangle Lake Rd and Hickory Chapel Rd,1,1,N/A
